uid,source,orig_id,artist,title,genre,audio_path
merge_MT0010676114,merge,MT0010676114,Jimmy Cliff,Seven Day Weekend,Pop/Rock,data/audio/merge_MT0010676114.mp3
merge_MT0010687397,merge,MT0010687397,Ministry,Just One Fix,"Alternative/Indie Rock,Alternative Metal,Industrial,Industrial Metal",data/audio/merge_MT0010687397.mp3
merge_MT0010695865,merge,MT0010695865,Dido,Thank You,Pop/Rock,data/audio/merge_MT0010695865.mp3
merge_MT0010702898,merge,MT0010702898,Frank Sinatra,I'm Getting Sentimental Over You,"Pop/Rock,Vocal",data/audio/merge_MT0010702898.mp3
merge_MT0010705334,merge,MT0010705334,Prince,I Feel for You,"Electronic,Pop/Rock,R&B",data/audio/merge_MT0010705334.mp3
merge_MT0010706869,merge,MT0010706869,Prince,Do It All Night,"Electronic,R&B",data/audio/merge_MT0010706869.mp3
merge_MT0010710874,merge,MT0010710874,Ida Cox,Cherry Pickin' Blues,"Blues,Jazz",data/audio/merge_MT0010710874.mp3
merge_MT0010715611,merge,MT0010715611,Revolting Cocks,Mr. Lucky,"Electronic,Pop/Rock",data/audio/merge_MT0010715611.mp3
merge_MT0010723658,merge,MT0010723658,Wilco,It's Just That Simple,Pop/Rock,data/audio/merge_MT0010723658.mp3
merge_MT0010723756,merge,MT0010723756,Earl Klugh,It's Only a Paper Moon,"Easy Listening,Jazz",data/audio/merge_MT0010723756.mp3
merge_MT0010736208,merge,MT0010736208,Tear Da Club Up Thugs,Push 'Em Off,Rap,data/audio/merge_MT0010736208.mp3
merge_MT0010736281,merge,MT0010736281,Throwing Muses,Giant,Pop/Rock,data/audio/merge_MT0010736281.mp3
merge_MT0010739708,merge,MT0010739708,Len Cariou,The Barber and His Wife,Stage & Screen,data/audio/merge_MT0010739708.mp3
merge_MT0010741386,merge,MT0010741386,Emmylou Harris,Too Far Gone,Country,data/audio/merge_MT0010741386.mp3
merge_MT0010751134,merge,MT0010751134,Emmylou Harris,Sleepless Nights,Country,data/audio/merge_MT0010751134.mp3
merge_MT0010753520,merge,MT0010753520,Black Sabbath,Changes,"Easy Listening,Pop/Rock",data/audio/merge_MT0010753520.mp3
merge_MT0010754290,merge,MT0010754290,Prince,I Wanna Be Your Lover,"Electronic,Pop/Rock,R&B",data/audio/merge_MT0010754290.mp3
merge_MT0010755212,merge,MT0010755212,The Ramones,My-My Kind of a Girl,Pop/Rock,data/audio/merge_MT0010755212.mp3
merge_MT0010777106,merge,MT0010777106,Doris Day,That Jane from Maine,Vocal,data/audio/merge_MT0010777106.mp3
merge_MT0010815151,merge,MT0010815151,Buck Clayton,Foolin' Myself,"Blues,Jazz,Vocal",data/audio/merge_MT0010815151.mp3
merge_MT0010823031,merge,MT0010823031,Lonnie Brooks,Skid Row,Blues,data/audio/merge_MT0010823031.mp3
merge_MT0010849747,merge,MT0010849747,D.R.I.,Running Around,Pop/Rock,data/audio/merge_MT0010849747.mp3
merge_MT0010850805,merge,MT0010850805,Lightnin' Hopkins,Last Night Blues,Blues,data/audio/merge_MT0010850805.mp3
merge_MT0010857270,merge,MT0010857270,D.R.I.,Reaganomics,Pop/Rock,data/audio/merge_MT0010857270.mp3
merge_MT0010862394,merge,MT0010862394,Buck Clayton,Mean to Me,"Blues,Jazz,Vocal",data/audio/merge_MT0010862394.mp3
merge_MT0010883435,merge,MT0010883435,Marvin Gaye,Keep Gettin' It On,"R&B,Stage & Screen",data/audio/merge_MT0010883435.mp3
merge_MT0010894865,merge,MT0010894865,G.B.H.,Valley of Death,Pop/Rock,data/audio/merge_MT0010894865.mp3
merge_MT0010897525,merge,MT0010897525,Discharge,Hear Nothing See Nothing Say Nothing,Pop/Rock,data/audio/merge_MT0010897525.mp3
merge_MT0010902792,merge,MT0010902792,Crazy Town,Butterfly,Pop/Rock,data/audio/merge_MT0010902792.mp3
merge_MT0010922381,merge,MT0010922381,Metallica,Battery,Pop/Rock,data/audio/merge_MT0010922381.mp3
merge_MT0010956902,merge,MT0010956902,Chuck Mangione,Land of Make Believe,Jazz,data/audio/merge_MT0010956902.mp3
merge_MT0010967419,merge,MT0010967419,D'Angelo,Feel Like Makin' Love,R&B,data/audio/merge_MT0010967419.mp3
merge_MT0010978213,merge,MT0010978213,Ghostface Killah,Mighty Healthy,Rap,data/audio/merge_MT0010978213.mp3
merge_MT0010980499,merge,MT0010980499,The Jordanaires,Somebody Bigger Than You and I,"Pop/Rock,Religious",data/audio/merge_MT0010980499.mp3
merge_MT0010983830,merge,MT0010983830,Squeeze,Here Comes That Feeling,Pop/Rock,data/audio/merge_MT0010983830.mp3
merge_MT0011069243,merge,MT0011069243,The Cure,Out of This World,Pop/Rock,data/audio/merge_MT0011069243.mp3
merge_MT0011083648,merge,MT0011083648,Glassjaw,Babe,"Electronic,Pop/Rock",data/audio/merge_MT0011083648.mp3
merge_MT0011095825,merge,MT0011095825,Cabaret Voltaire,In the Shadows,"Avant-Garde,Pop/Rock",data/audio/merge_MT0011095825.mp3
merge_MT0011145388,merge,MT0011145388,Trina,Watch Yo Back,Rap,data/audio/merge_MT0011145388.mp3
merge_MT0011162069,merge,MT0011162069,Jim Reeves,I Won't Forget You,Country,data/audio/merge_MT0011162069.mp3
merge_MT0011204639,merge,MT0011204639,Robbie Williams,Lazy Days,Pop/Rock,data/audio/merge_MT0011204639.mp3
merge_MT0011252708,merge,MT0011252708,Birdman,Millionaire Playas,Rap,data/audio/merge_MT0011252708.mp3
merge_MT0011292112,merge,MT0011292112,SHeDAISY,Jingle Bells,"Country,Holiday",data/audio/merge_MT0011292112.mp3
merge_MT0011302120,merge,MT0011302120,Nick Drake,Which Will,"Folk,Pop/Rock",data/audio/merge_MT0011302120.mp3
merge_MT0011308097,merge,MT0011308097,Placebo,Narcoleptic,Pop/Rock,data/audio/merge_MT0011308097.mp3
merge_MT0011322528,merge,MT0011322528,Obituary,Cause of Death,Pop/Rock,data/audio/merge_MT0011322528.mp3
merge_MT0011332604,merge,MT0011332604,Rosemary Clooney,Hey There,"Stage & Screen,Vocal",data/audio/merge_MT0011332604.mp3
merge_MT0011342337,merge,MT0011342337,K-Ci & JoJo,How Could You,R&B,data/audio/merge_MT0011342337.mp3
merge_MT0011348776,merge,MT0011348776,Mystikal,Ready to Rumble,Rap,data/audio/merge_MT0011348776.mp3
merge_MT0011353873,merge,MT0011353873,Krokus,Screaming in the Night,"Heavy Metal,Hard Rock,Pop/Rock",data/audio/merge_MT0011353873.mp3
merge_MT0011358600,merge,MT0011358600,Jimmy Reed,"Aw Shucks, Hush Your Mouth",Blues,data/audio/merge_MT0011358600.mp3
merge_MT0011361934,merge,MT0011361934,Dark Angel,No Tomorrow,Pop/Rock,data/audio/merge_MT0011361934.mp3
merge_MT0011369407,merge,MT0011369407,Crucifucks,Earth by Invitation Only,Pop/Rock,data/audio/merge_MT0011369407.mp3
merge_MT0011374266,merge,MT0011374266,Marilyn Manson,Born Again,"Electronic,Pop/Rock",data/audio/merge_MT0011374266.mp3
merge_MT0011374342,merge,MT0011374342,Ziggy Marley & the Melody Makers,Jah Bless,Reggae,data/audio/merge_MT0011374342.mp3
merge_MT0011376343,merge,MT0011376343,Steel Pulse,Jah Pickney -- R.A.R.,"Electronic,International,Reggae",data/audio/merge_MT0011376343.mp3
merge_MT0011378875,merge,MT0011378875,Marilyn Manson,Burning Flag,"Electronic,Pop/Rock",data/audio/merge_MT0011378875.mp3
merge_MT0011387901,merge,MT0011387901,Rage Against the Machine,Maggie's Farm,Pop/Rock,data/audio/merge_MT0011387901.mp3
merge_MT0011391187,merge,MT0011391187,Albert Collins,"Cold, Cold Feeling",Blues,data/audio/merge_MT0011391187.mp3
merge_MT0011391356,merge,MT0011391356,Prodigy,Rock Dat,Rap,data/audio/merge_MT0011391356.mp3
merge_MT0011395375,merge,MT0011395375,Enya,Lazy Days,"International,New Age,Pop/Rock",data/audio/merge_MT0011395375.mp3
merge_MT0011398970,merge,MT0011398970,The Belafonte Folk Singers,"Abraham, Martin and John","Folk,Vocal",data/audio/merge_MT0011398970.mp3
merge_MT0011403548,merge,MT0011403548,Trisha Yearwood,The Song Remembers When,Country,data/audio/merge_MT0011403548.mp3
merge_MT0011411969,merge,MT0011411969,Crumbsuckers,Jimmies Dream,Pop/Rock,data/audio/merge_MT0011411969.mp3
merge_MT0011426003,merge,MT0011426003,Cypress Hill,Stoned Is the Way of the Walk,Rap,data/audio/merge_MT0011426003.mp3
merge_MT0011448773,merge,MT0011448773,David Bowie,Hang On to Yourself,Pop/Rock,data/audio/merge_MT0011448773.mp3
merge_MT0011451296,merge,MT0011451296,Billie Holiday,24 Hours a Day,"Blues,Jazz,Vocal",data/audio/merge_MT0011451296.mp3
merge_MT0011487003,merge,MT0011487003,Jennifer Lopez,I'm Real,"Electronic,Latin,Pop/Rock",data/audio/merge_MT0011487003.mp3
merge_MT0011503204,merge,MT0011503204,Jennifer Lopez,Love Don't Cost a Thing,"Electronic,Latin,Pop/Rock,R&B",data/audio/merge_MT0011503204.mp3
merge_MT0011510700,merge,MT0011510700,The Saints,Save Me,Pop/Rock,data/audio/merge_MT0011510700.mp3
merge_MT0011558921,merge,MT0011558921,The Rolling Stones,Around and Around,"Blues,Pop/Rock",data/audio/merge_MT0011558921.mp3
merge_MT0011594970,merge,MT0011594970,Ella Fitzgerald,Don't Explain,"Jazz,Vocal",data/audio/merge_MT0011594970.mp3
merge_MT0011650689,merge,MT0011650689,Donovan,Someone Singing,"Folk,Pop/Rock",data/audio/merge_MT0011650689.mp3
merge_MT0011659985,merge,MT0011659985,Shirley Bassey,Let's Fall in Love,"Jazz,Vocal",data/audio/merge_MT0011659985.mp3
merge_MT0011677264,merge,MT0011677264,Fury in the Slaughterhouse,Every Generation Got It's Own Disease,"Electronic,Pop/Rock",data/audio/merge_MT0011677264.mp3
merge_MT0011707340,merge,MT0011707340,Suicidal Tendencies,Institutionalized,Pop/Rock,data/audio/merge_MT0011707340.mp3
merge_MT0011711878,merge,MT0011711878,Gene Autry,Maria Elena,Country,data/audio/merge_MT0011711878.mp3
merge_MT0011712337,merge,MT0011712337,Circle Jerks,Casualty Vampires,Pop/Rock,data/audio/merge_MT0011712337.mp3
merge_MT0011716005,merge,MT0011716005,Ben Harper,Steal My Kisses,Pop/Rock,data/audio/merge_MT0011716005.mp3
merge_MT0011739779,merge,MT0011739779,Tom Jones,Love Me Tonight,"Electronic,Pop/Rock,Vocal",data/audio/merge_MT0011739779.mp3
merge_MT0011741035,merge,MT0011741035,New Order,Procession,Pop/Rock,data/audio/merge_MT0011741035.mp3
merge_MT0011767762,merge,MT0011767762,Gene Vincent,Be-Bop-A-Lula,Pop/Rock,data/audio/merge_MT0011767762.mp3
merge_MT0011772341,merge,MT0011772341,Dolly Parton,Potential New Boyfriend,Country,data/audio/merge_MT0011772341.mp3
merge_MT0011776369,merge,MT0011776369,Harry Nilsson,Little Cowboy,"Children's,Pop/Rock",data/audio/merge_MT0011776369.mp3
merge_MT0011800641,merge,MT0011800641,Willie Nelson,Fire and Rain,"Country,Pop/Rock",data/audio/merge_MT0011800641.mp3
merge_MT0011808566,merge,MT0011808566,Bruce Springsteen,Glory Days,Pop/Rock,data/audio/merge_MT0011808566.mp3
merge_MT0011809659,merge,MT0011809659,Sam Cooke,Desire Me,"Pop/Rock,R&B",data/audio/merge_MT0011809659.mp3
merge_MT0011818239,merge,MT0011818239,Paul Anka,Goodnight My Love (Pleasant Dreams),Pop/Rock,data/audio/merge_MT0011818239.mp3
merge_MT0011821215,merge,MT0011821215,Glen Campbell,Sunflower,"Country,Pop/Rock",data/audio/merge_MT0011821215.mp3
merge_MT0011827018,merge,MT0011827018,Cabaret Voltaire,Spies in the Wires,"Avant-Garde,Pop/Rock",data/audio/merge_MT0011827018.mp3
merge_MT0011842354,merge,MT0011842354,Brenda Lee,As Usual,"Country,Pop/Rock",data/audio/merge_MT0011842354.mp3
merge_MT0011847514,merge,MT0011847514,Sparks,Amateur Hour,"Electronic,Pop/Rock",data/audio/merge_MT0011847514.mp3
merge_MT0011861922,merge,MT0011861922,James Brown,Good Good Lovin',R&B,data/audio/merge_MT0011861922.mp3
merge_MT0011862487,merge,MT0011862487,Asleep at the Wheel,Trouble in Mind,Country,data/audio/merge_MT0011862487.mp3
merge_MT0011869625,merge,MT0011869625,The Modern Lovers,Abominable Snowman in the Market,Pop/Rock,data/audio/merge_MT0011869625.mp3
merge_MT0011870505,merge,MT0011870505,Johnny Cash,Old Apache Squaw,Country,data/audio/merge_MT0011870505.mp3
merge_MT0011878109,merge,MT0011878109,George Harrison,What Is Life,Pop/Rock,data/audio/merge_MT0011878109.mp3
merge_MT0011879943,merge,MT0011879943,Subhumans,Who's Gonna Fight in the Third World War?,Pop/Rock,data/audio/merge_MT0011879943.mp3
merge_MT0011881944,merge,MT0011881944,"Bobby ""Blue"" Bland",Yield Not to Temptation,Blues,data/audio/merge_MT0011881944.mp3
merge_MT0011886864,merge,MT0011886864,Champion Jack Dupree,Evil Woman,Blues,data/audio/merge_MT0011886864.mp3
merge_MT0011894681,merge,MT0011894681,Furry Lewis,Baby You Don't Want Me,Blues,data/audio/merge_MT0011894681.mp3
merge_MT0011895910,merge,MT0011895910,The Blues Brothers,Rubber Biscuit,R&B,data/audio/merge_MT0011895910.mp3
merge_MT0011896804,merge,MT0011896804,Carpenters,(There's No Place Like) Home for the Holidays,"Holiday,Pop/Rock",data/audio/merge_MT0011896804.mp3
merge_MT0011908274,merge,MT0011908274,Carpenters,The Christmas Waltz,"Holiday,Pop/Rock",data/audio/merge_MT0011908274.mp3
merge_MT0011909571,merge,MT0011909571,The Beatles,When I Get Home,"Rock & Roll,Pop/Rock,Contemporary Pop/Rock,British Invasion,Merseybeat,Early Pop/Rock",data/audio/merge_MT0011909571.mp3
merge_MT0011910522,merge,MT0011910522,Nancy Wilson,But Beautiful,"Jazz,Vocal",data/audio/merge_MT0011910522.mp3
merge_MT0011914836,merge,MT0011914836,The Beatles,I Saw Her Standing There,Pop/Rock,data/audio/merge_MT0011914836.mp3
merge_MT0011916674,merge,MT0011916674,The Nitty Gritty Dirt Band,Grand Ole Opry Song,Country,data/audio/merge_MT0011916674.mp3
merge_MT0011920419,merge,MT0011920419,Muddy Waters,"Got My Mojo Working, Pt. 1",Blues,data/audio/merge_MT0011920419.mp3
merge_MT0011921060,merge,MT0011921060,The Rolling Stones,Tie You Up (The Pain of Love),Pop/Rock,data/audio/merge_MT0011921060.mp3
merge_MT0011922905,merge,MT0011922905,Paul Simon,St. Judy's Comet,"Children's,Pop/Rock",data/audio/merge_MT0011922905.mp3
merge_MT0011924283,merge,MT0011924283,Al Green,"Oh, Pretty Woman",R&B,data/audio/merge_MT0011924283.mp3
merge_MT0011924316,merge,MT0011924316,Ozzy Osbourne,War Pigs,"Electronic,International,Pop/Rock",data/audio/merge_MT0011924316.mp3
merge_MT0011924930,merge,MT0011924930,Mariah Carey,All I Want for Christmas Is You,"Holiday,Pop/Rock,R&B",data/audio/merge_MT0011924930.mp3
merge_MT0011928183,merge,MT0011928183,Elvis Presley,Paralyzed,"Rockabilly,Pop/Rock,Early Pop/Rock,Rock & Roll",data/audio/merge_MT0011928183.mp3
merge_MT0011929096,merge,MT0011929096,Don Henley,The Unclouded Day,Pop/Rock,data/audio/merge_MT0011929096.mp3
merge_MT0011933875,merge,MT0011933875,Luther Vandross,Never Too Much,"Pop/Rock,R&B",data/audio/merge_MT0011933875.mp3
merge_MT0011937155,merge,MT0011937155,Megadeth,Architecture of Aggression,"Heavy Metal,Speed/Thrash Metal",data/audio/merge_MT0011937155.mp3
merge_MT0011937271,merge,MT0011937271,Ella Fitzgerald,Lush Life,"Jazz,Vocal",data/audio/merge_MT0011937271.mp3
merge_MT0011940781,merge,MT0011940781,Megadeth,Psychotron,"Heavy Metal,Speed/Thrash Metal,Pop/Rock",data/audio/merge_MT0011940781.mp3
merge_MT0011943335,merge,MT0011943335,Megadeth,Countdown to Extinction,"Heavy Metal,Speed/Thrash Metal,Pop/Rock",data/audio/merge_MT0011943335.mp3
merge_MT0011943549,merge,MT0011943549,Geto Boys,It Ain't,Rap,data/audio/merge_MT0011943549.mp3
merge_MT0011944405,merge,MT0011944405,Megadeth,Captive Honour,"Heavy Metal,Speed/Thrash Metal",data/audio/merge_MT0011944405.mp3
merge_MT0011945841,merge,MT0011945841,Megadeth,Foreclosure of a Dream,"Heavy Metal,Speed/Thrash Metal,Pop/Rock",data/audio/merge_MT0011945841.mp3
merge_MT0011950450,merge,MT0011950450,Neil Diamond,Hark! The Herald Angels Sing,"Holiday,Pop/Rock",data/audio/merge_MT0011950450.mp3
merge_MT0011957429,merge,MT0011957429,Marvin Gaye,Stubborn Kind of Fellow,R&B,data/audio/merge_MT0011957429.mp3
merge_MT0011959819,merge,MT0011959819,Obituary,Sickness,Pop/Rock,data/audio/merge_MT0011959819.mp3
merge_MT0011961925,merge,MT0011961925,Randy Travis,1982,Country,data/audio/merge_MT0011961925.mp3
merge_MT0011963777,merge,MT0011963777,Obituary,Deadly Intentions,Pop/Rock,data/audio/merge_MT0011963777.mp3
merge_MT0011975274,merge,MT0011975274,MC Hammer,Crime Story,"R&B,Rap",data/audio/merge_MT0011975274.mp3
merge_MT0011982393,merge,MT0011982393,Frank Sinatra,Young at Heart,"Jazz,Vocal",data/audio/merge_MT0011982393.mp3
merge_MT0011991382,merge,MT0011991382,Alice Cooper,Halo of Flies,Pop/Rock,data/audio/merge_MT0011991382.mp3
merge_MT0011999773,merge,MT0011999773,Janet Jackson,You Want This,"Electronic,Pop/Rock,R&B",data/audio/merge_MT0011999773.mp3
merge_MT0012000832,merge,MT0012000832,Burning Spear,Door Peep,Reggae,data/audio/merge_MT0012000832.mp3
merge_MT0012001409,merge,MT0012001409,Geto Boys,Gota Let Your Nuts Hang,Rap,data/audio/merge_MT0012001409.mp3
merge_MT0012001684,merge,MT0012001684,Donna Summer,Hot Stuff,"Electronic,R&B",data/audio/merge_MT0012001684.mp3
merge_MT0012004909,merge,MT0012004909,Pirates of the Mississippi,Reed Jake,Country,data/audio/merge_MT0012004909.mp3
merge_MT0012004929,merge,MT0012004929,Vanessa Williams,2 of a Kind,"Pop/Rock, R&B",data/audio/merge_MT0012004929.mp3
merge_MT0012005920,merge,MT0012005920,Dolly Parton,Great Balls of Fire,Country,data/audio/merge_MT0012005920.mp3
merge_MT0012009054,merge,MT0012009054,AC/DC,Evil Walks,Pop/Rock,data/audio/merge_MT0012009054.mp3
merge_MT0012011991,merge,MT0012011991,Burning Spear,Throw Down Your Arms,Reggae,data/audio/merge_MT0012011991.mp3
merge_MT0012013969,merge,MT0012013969,Roy Clark,Through the Eyes of a Fool,Country,data/audio/merge_MT0012013969.mp3
merge_MT0012014382,merge,MT0012014382,George Michael,Freedom,"Electronic,Pop/Rock",data/audio/merge_MT0012014382.mp3
merge_MT0012016955,merge,MT0012016955,Bell Biv DeVoe,Lovely,R&B,data/audio/merge_MT0012016955.mp3
merge_MT0012017035,merge,MT0012017035,Elvis Presley,Silent Night,Holiday,data/audio/merge_MT0012017035.mp3
merge_MT0012023721,merge,MT0012023721,Bell Biv DeVoe,Ghetto Booty,R&B,data/audio/merge_MT0012023721.mp3
merge_MT0012028572,merge,MT0012028572,Ice Cube,My Summer Vacation,"Gangsta Rap,Hardcore Rap,West Coast Rap,Golden Age,Rap",data/audio/merge_MT0012028572.mp3
merge_MT0012030545,merge,MT0012030545,Ice Cube,The Nigga Ya Love to Hate,"Golden Age,Gangsta Rap,West Coast Rap,Hardcore Rap,Rap",data/audio/merge_MT0012030545.mp3
merge_MT0012030591,merge,MT0012030591,Diana Ross,Upside Down,"Electronic,R&B",data/audio/merge_MT0012030591.mp3
merge_MT0012030863,merge,MT0012030863,Geto Boys,Another Nigger in the Morgue,Rap,data/audio/merge_MT0012030863.mp3
merge_MT0012031327,merge,MT0012031327,Ice Cube,The Wrong Nigga to Fuck Wit,"Hardcore Rap,West Coast Rap,Golden Age,Gangsta Rap,Rap",data/audio/merge_MT0012031327.mp3
merge_MT0012033786,merge,MT0012033786,Ice Cube,No Vaseline,"Gangsta Rap,West Coast Rap,Rap,Golden Age,Hardcore Rap",data/audio/merge_MT0012033786.mp3
merge_MT0012034242,merge,MT0012034242,Point of Grace,Circle of Friends,"New Age,Religious",data/audio/merge_MT0012034242.mp3
merge_MT0012035583,merge,MT0012035583,Brooks & Dunn,Neon Moon,Country,data/audio/merge_MT0012035583.mp3
merge_MT0012041920,merge,MT0012041920,Brooks & Dunn,Cool Drink of Water,Country,data/audio/merge_MT0012041920.mp3
merge_MT0012067911,merge,MT0012067911,Canned Heat,It Serves Me Right to Suffer,Blues,data/audio/merge_MT0012067911.mp3
merge_MT0012100576,merge,MT0012100576,MC Ren,Hounddogz,Rap,data/audio/merge_MT0012100576.mp3
merge_MT0012116237,merge,MT0012116237,Faith,Another Victim,Pop/Rock,data/audio/merge_MT0012116237.mp3
merge_MT0012122028,merge,MT0012122028,Subhumans,Walls of Silence,Pop/Rock,data/audio/merge_MT0012122028.mp3
merge_MT0012159808,merge,MT0012159808,Stan Getz,My Old Flame,"Jazz,Vocal",data/audio/merge_MT0012159808.mp3
merge_MT0012168286,merge,MT0012168286,Samael,Chosen Race,Pop/Rock,data/audio/merge_MT0012168286.mp3
merge_MT0012317309,merge,MT0012317309,Big Bill Broonzy,Worrying My Mind,Blues,data/audio/merge_MT0012317309.mp3
merge_MT0012330276,merge,MT0012330276,Peabo Bryson,Whole New World (Aladdin's Theme),Stage & Screen,data/audio/merge_MT0012330276.mp3
merge_MT0012333553,merge,MT0012333553,Kraftwerk,Europe Endless,"Avant-Garde,Pop/Rock",data/audio/merge_MT0012333553.mp3
merge_MT0012334245,merge,MT0012334245,Daryl Hall & John Oates,Private Eyes,"Punk/New Wave,New Wave,Soul,Pop/Rock,Blue-Eyed Soul,Contemporary Pop/Rock,R&B",data/audio/merge_MT0012334245.mp3
merge_MT0012396528,merge,MT0012396528,Van Morrison,Bring 'Em on In,"Blues,Pop/Rock",data/audio/merge_MT0012396528.mp3
merge_MT0012398546,merge,MT0012398546,Van Morrison,One Two Brown Eyes,"Blues,Pop/Rock",data/audio/merge_MT0012398546.mp3
merge_MT0012430736,merge,MT0012430736,Van Morrison,Call My Name,"Blues,Pop/Rock,R&B",data/audio/merge_MT0012430736.mp3
merge_MT0012438211,merge,MT0012438211,Venom,Warhead,Pop/Rock,data/audio/merge_MT0012438211.mp3
merge_MT0012455611,merge,MT0012455611,Ocean Colour Scene,Hundred Mile High City,Pop/Rock,data/audio/merge_MT0012455611.mp3
merge_MT0012459878,merge,MT0012459878,Nirvana,Blandest,Pop/Rock,data/audio/merge_MT0012459878.mp3
merge_MT0012505137,merge,MT0012505137,Alan Jackson,Rudolph the Red-Nosed Reindeer,"Country,Holiday",data/audio/merge_MT0012505137.mp3
merge_MT0012509093,merge,MT0012509093,Rick Nelson,My One Desire,Pop/Rock,data/audio/merge_MT0012509093.mp3
merge_MT0012521149,merge,MT0012521149,Marvin Gaye,Stubborn Kind of Fellow [Single Version (Mono)],R&B,data/audio/merge_MT0012521149.mp3
merge_MT0012619690,merge,MT0012619690,Bing Crosby,"South America, Take It Away!",Vocal,data/audio/merge_MT0012619690.mp3
merge_MT0012634038,merge,MT0012634038,Placebo,The Crawl,Pop/Rock,data/audio/merge_MT0012634038.mp3
merge_MT0012637285,merge,MT0012637285,The National,American Mary,Pop/Rock,data/audio/merge_MT0012637285.mp3
merge_MT0012639323,merge,MT0012639323,The Kinks,Plastic Man,Pop/Rock,data/audio/merge_MT0012639323.mp3
merge_MT0012645597,merge,MT0012645597,Broken Bones,Decapitated,Pop/Rock,data/audio/merge_MT0012645597.mp3
merge_MT0012649676,merge,MT0012649676,Cro-Mags,It's the Limit,Pop/Rock,data/audio/merge_MT0012649676.mp3
merge_MT0012658386,merge,MT0012658386,Buddy Johnson,Since I Fell for You,"Blues,Jazz,R&B",data/audio/merge_MT0012658386.mp3
merge_MT0012666474,merge,MT0012666474,The Verve,The Drugs Don't Work,Pop/Rock,data/audio/merge_MT0012666474.mp3
merge_MT0012697686,merge,MT0012697686,Artie Shaw & His Orchestra,I Could Write a Book,Jazz,data/audio/merge_MT0012697686.mp3
merge_MT0012698055,merge,MT0012698055,"Harry Connick, Jr.",(It Must Have Been Ol') Santa Claus,"Holiday,Pop/Rock",data/audio/merge_MT0012698055.mp3
merge_MT0012738934,merge,MT0012738934,Anti-Nowhere League,So What,"Pop/Rock,Punk/New Wave,Punk,British Punk",data/audio/merge_MT0012738934.mp3
merge_MT0012740185,merge,MT0012740185,Dean Martin,Sophia,Vocal,data/audio/merge_MT0012740185.mp3
merge_MT0012773883,merge,MT0012773883,Paul Desmond,Like Someone in Love,"Jazz,Vocal",data/audio/merge_MT0012773883.mp3
merge_MT0012777233,merge,MT0012777233,Gigi D'Agostino,La Passion,Electronic,data/audio/merge_MT0012777233.mp3
merge_MT0012811141,merge,MT0012811141,Conway Twitty,I Can't Stop Loving You,Country,data/audio/merge_MT0012811141.mp3
merge_MT0012823048,merge,MT0012823048,Conway Twitty,"Darling, You Know I Wouldn't Lie",Country,data/audio/merge_MT0012823048.mp3
merge_MT0012844418,merge,MT0012844418,Conway Twitty,I Wonder What She'll Think About Me Leaving,Country,data/audio/merge_MT0012844418.mp3
merge_MT0012854734,merge,MT0012854734,Little Jimmy Dickens,The Violet and a Rose,Country,data/audio/merge_MT0012854734.mp3
merge_MT0012855159,merge,MT0012855159,Iced Earth,Desert Rain,Pop/Rock,data/audio/merge_MT0012855159.mp3
merge_MT0012862507,merge,MT0012862507,Willie Nelson,I Guess I've Come to Live Here in Your Eyes,"Country,Pop/Rock,Reggae",data/audio/merge_MT0012862507.mp3
merge_MT0012863101,merge,MT0012863101,Billy Joel,You're Only Human (Second Wind),"Album Rock,Contemporary Pop/Rock,Soft Rock,Pop/Rock",data/audio/merge_MT0012863101.mp3
merge_MT0012865192,merge,MT0012865192,G.B.H.,Boston Babies,Pop/Rock,data/audio/merge_MT0012865192.mp3
merge_MT0012895822,merge,MT0012895822,Fred Astaire,Shall We Dance?,"Stage & Screen,Vocal",data/audio/merge_MT0012895822.mp3
merge_MT0012900592,merge,MT0012900592,The Clash,This Is Radio Clash,"Electronic,Pop/Rock",data/audio/merge_MT0012900592.mp3
merge_MT0012909507,merge,MT0012909507,G.B.H.,Limpwristed,Pop/Rock,data/audio/merge_MT0012909507.mp3
merge_MT0012914763,merge,MT0012914763,Atari Teenage Riot,Get Up While You Can,Electronic,data/audio/merge_MT0012914763.mp3
merge_MT0012930833,merge,MT0012930833,Eminem,Soldier,Rap,data/audio/merge_MT0012930833.mp3
merge_MT0012933678,merge,MT0012933678,Marc Anthony,The Mexican 2002,"Electronic,Latin,Pop/Rock",data/audio/merge_MT0012933678.mp3
merge_MT0012976100,merge,MT0012976100,Robert Petway,Boggie Woogie Woman,Blues,data/audio/merge_MT0012976100.mp3
merge_MT0012988776,merge,MT0012988776,Conway Twitty,How Much More Can She Stand,Country,data/audio/merge_MT0012988776.mp3
merge_MT0013003902,merge,MT0013003902,Al Hibbler,Dedicated to You,"Blues,Jazz,Vocal",data/audio/merge_MT0013003902.mp3
merge_MT0013056573,merge,MT0013056573,Great Vocalists,Over the Rainbow,"Stage & Screen,Vocal",data/audio/merge_MT0013056573.mp3
merge_MT0013056830,merge,MT0013056830,Marty Robbins,Fly Butterfly Fly,Country,data/audio/merge_MT0013056830.mp3
merge_MT0013058008,merge,MT0013058008,AC/DC,Flick of the Switch,Pop/Rock,data/audio/merge_MT0013058008.mp3
merge_MT0013064857,merge,MT0013064857,Supergrass,Evening of the Day,Pop/Rock,data/audio/merge_MT0013064857.mp3
