uid,artist,title,audio_path,lyrics_path,genre_label
merge_MT0011924283,Al Green,"Oh, Pretty Woman",data/audio/merge_MT0011924283.mp3,data/lyrics/merge_MT0011924283.txt,Unknown
merge_MT0011924316,Ozzy Osbourne,War Pigs,data/audio/merge_MT0011924316.mp3,data/lyrics/merge_MT0011924316.txt,Unknown
merge_MT0011924930,Mariah Carey,All I Want for Christmas Is You,data/audio/merge_MT0011924930.mp3,data/lyrics/merge_MT0011924930.txt,Unknown
merge_MT0011928183,Elvis Presley,Paralyzed,data/audio/merge_MT0011928183.mp3,data/lyrics/merge_MT0011928183.txt,Unknown
merge_MT0011929096,Don Henley,The Unclouded Day,data/audio/merge_MT0011929096.mp3,data/lyrics/merge_MT0011929096.txt,Unknown
merge_MT0011933875,Luther Vandross,Never Too Much,data/audio/merge_MT0011933875.mp3,data/lyrics/merge_MT0011933875.txt,Unknown
merge_MT0011937155,Megadeth,Architecture of Aggression,data/audio/merge_MT0011937155.mp3,data/lyrics/merge_MT0011937155.txt,Unknown
merge_MT0011937271,Ella Fitzgerald,Lush Life,data/audio/merge_MT0011937271.mp3,data/lyrics/merge_MT0011937271.txt,Unknown
merge_MT0011940781,Megadeth,Psychotron,data/audio/merge_MT0011940781.mp3,data/lyrics/merge_MT0011940781.txt,Unknown
merge_MT0011943335,Megadeth,Countdown to Extinction,data/audio/merge_MT0011943335.mp3,data/lyrics/merge_MT0011943335.txt,Unknown
merge_MT0011943549,Geto Boys,It Ain't,data/audio/merge_MT0011943549.mp3,data/lyrics/merge_MT0011943549.txt,Unknown
merge_MT0011944405,Megadeth,Captive Honour,data/audio/merge_MT0011944405.mp3,data/lyrics/merge_MT0011944405.txt,Unknown
merge_MT0011945841,Megadeth,Foreclosure of a Dream,data/audio/merge_MT0011945841.mp3,data/lyrics/merge_MT0011945841.txt,Unknown
merge_MT0011950450,Neil Diamond,Hark! The Herald Angels Sing,data/audio/merge_MT0011950450.mp3,data/lyrics/merge_MT0011950450.txt,Unknown
merge_MT0011957429,Marvin Gaye,Stubborn Kind of Fellow,data/audio/merge_MT0011957429.mp3,data/lyrics/merge_MT0011957429.txt,Unknown
merge_MT0011959819,Obituary,Sickness,data/audio/merge_MT0011959819.mp3,data/lyrics/merge_MT0011959819.txt,Unknown
merge_MT0011961925,Randy Travis,1982,data/audio/merge_MT0011961925.mp3,data/lyrics/merge_MT0011961925.txt,Unknown
merge_MT0011963777,Obituary,Deadly Intentions,data/audio/merge_MT0011963777.mp3,data/lyrics/merge_MT0011963777.txt,Unknown
merge_MT0011975274,MC Hammer,Crime Story,data/audio/merge_MT0011975274.mp3,data/lyrics/merge_MT0011975274.txt,Unknown
merge_MT0011982393,Frank Sinatra,Young at Heart,data/audio/merge_MT0011982393.mp3,data/lyrics/merge_MT0011982393.txt,Unknown
merge_MT0011991382,Alice Cooper,Halo of Flies,data/audio/merge_MT0011991382.mp3,data/lyrics/merge_MT0011991382.txt,Unknown
merge_MT0011999773,Janet Jackson,You Want This,data/audio/merge_MT0011999773.mp3,data/lyrics/merge_MT0011999773.txt,Unknown
merge_MT0012000832,Burning Spear,Door Peep,data/audio/merge_MT0012000832.mp3,data/lyrics/merge_MT0012000832.txt,Unknown
merge_MT0012001409,Geto Boys,Gota Let Your Nuts Hang,data/audio/merge_MT0012001409.mp3,data/lyrics/merge_MT0012001409.txt,Unknown
merge_MT0012001684,Donna Summer,Hot Stuff,data/audio/merge_MT0012001684.mp3,data/lyrics/merge_MT0012001684.txt,Unknown
merge_MT0012004909,Pirates of the Mississippi,Reed Jake,data/audio/merge_MT0012004909.mp3,data/lyrics/merge_MT0012004909.txt,Unknown
merge_MT0012004929,Vanessa Williams,2 of a Kind,data/audio/merge_MT0012004929.mp3,data/lyrics/merge_MT0012004929.txt,Unknown
merge_MT0012005920,Dolly Parton,Great Balls of Fire,data/audio/merge_MT0012005920.mp3,data/lyrics/merge_MT0012005920.txt,Unknown
merge_MT0012009054,AC/DC,Evil Walks,data/audio/merge_MT0012009054.mp3,data/lyrics/merge_MT0012009054.txt,Unknown
merge_MT0012011991,Burning Spear,Throw Down Your Arms,data/audio/merge_MT0012011991.mp3,data/lyrics/merge_MT0012011991.txt,Unknown
merge_MT0012013969,Roy Clark,Through the Eyes of a Fool,data/audio/merge_MT0012013969.mp3,data/lyrics/merge_MT0012013969.txt,Unknown
merge_MT0012014382,George Michael,Freedom,data/audio/merge_MT0012014382.mp3,data/lyrics/merge_MT0012014382.txt,Unknown
merge_MT0012016955,Bell Biv DeVoe,Lovely,data/audio/merge_MT0012016955.mp3,data/lyrics/merge_MT0012016955.txt,Unknown
merge_MT0012017035,Elvis Presley,Silent Night,data/audio/merge_MT0012017035.mp3,data/lyrics/merge_MT0012017035.txt,Unknown
merge_MT0012023721,Bell Biv DeVoe,Ghetto Booty,data/audio/merge_MT0012023721.mp3,data/lyrics/merge_MT0012023721.txt,Unknown
merge_MT0012028572,Ice Cube,My Summer Vacation,data/audio/merge_MT0012028572.mp3,data/lyrics/merge_MT0012028572.txt,Unknown
merge_MT0012030545,Ice Cube,The Nigga Ya Love to Hate,data/audio/merge_MT0012030545.mp3,data/lyrics/merge_MT0012030545.txt,Unknown
merge_MT0012030591,Diana Ross,Upside Down,data/audio/merge_MT0012030591.mp3,data/lyrics/merge_MT0012030591.txt,Unknown
merge_MT0012030863,Geto Boys,Another Nigger in the Morgue,data/audio/merge_MT0012030863.mp3,data/lyrics/merge_MT0012030863.txt,Unknown
merge_MT0012031327,Ice Cube,The Wrong Nigga to Fuck Wit,data/audio/merge_MT0012031327.mp3,data/lyrics/merge_MT0012031327.txt,Unknown
merge_MT0012033786,Ice Cube,No Vaseline,data/audio/merge_MT0012033786.mp3,data/lyrics/merge_MT0012033786.txt,Unknown
merge_MT0012034242,Point of Grace,Circle of Friends,data/audio/merge_MT0012034242.mp3,data/lyrics/merge_MT0012034242.txt,Unknown
merge_MT0012035583,Brooks & Dunn,Neon Moon,data/audio/merge_MT0012035583.mp3,data/lyrics/merge_MT0012035583.txt,Unknown
merge_MT0012041920,Brooks & Dunn,Cool Drink of Water,data/audio/merge_MT0012041920.mp3,data/lyrics/merge_MT0012041920.txt,Unknown
merge_MT0012067911,Canned Heat,It Serves Me Right to Suffer,data/audio/merge_MT0012067911.mp3,data/lyrics/merge_MT0012067911.txt,Unknown
merge_MT0012100576,MC Ren,Hounddogz,data/audio/merge_MT0012100576.mp3,data/lyrics/merge_MT0012100576.txt,Unknown
merge_MT0012116237,Faith,Another Victim,data/audio/merge_MT0012116237.mp3,data/lyrics/merge_MT0012116237.txt,Unknown
merge_MT0012122028,Subhumans,Walls of Silence,data/audio/merge_MT0012122028.mp3,data/lyrics/merge_MT0012122028.txt,Unknown
merge_MT0012159808,Stan Getz,My Old Flame,data/audio/merge_MT0012159808.mp3,data/lyrics/merge_MT0012159808.txt,Unknown
merge_MT0012168286,Samael,Chosen Race,data/audio/merge_MT0012168286.mp3,data/lyrics/merge_MT0012168286.txt,Unknown
merge_MT0012317309,Big Bill Broonzy,Worrying My Mind,data/audio/merge_MT0012317309.mp3,data/lyrics/merge_MT0012317309.txt,Unknown
merge_MT0012330276,Peabo Bryson,Whole New World (Aladdin's Theme),data/audio/merge_MT0012330276.mp3,data/lyrics/merge_MT0012330276.txt,Unknown
merge_MT0012333553,Kraftwerk,Europe Endless,data/audio/merge_MT0012333553.mp3,data/lyrics/merge_MT0012333553.txt,Unknown
merge_MT0012334245,Daryl Hall & John Oates,Private Eyes,data/audio/merge_MT0012334245.mp3,data/lyrics/merge_MT0012334245.txt,Unknown
merge_MT0012396528,Van Morrison,Bring 'Em on In,data/audio/merge_MT0012396528.mp3,data/lyrics/merge_MT0012396528.txt,Unknown
merge_MT0012398546,Van Morrison,One Two Brown Eyes,data/audio/merge_MT0012398546.mp3,data/lyrics/merge_MT0012398546.txt,Unknown
merge_MT0012430736,Van Morrison,Call My Name,data/audio/merge_MT0012430736.mp3,data/lyrics/merge_MT0012430736.txt,Unknown
merge_MT0012438211,Venom,Warhead,data/audio/merge_MT0012438211.mp3,data/lyrics/merge_MT0012438211.txt,Unknown
merge_MT0012455611,Ocean Colour Scene,Hundred Mile High City,data/audio/merge_MT0012455611.mp3,data/lyrics/merge_MT0012455611.txt,Unknown
merge_MT0012459878,Nirvana,Blandest,data/audio/merge_MT0012459878.mp3,data/lyrics/merge_MT0012459878.txt,Unknown
merge_MT0012505137,Alan Jackson,Rudolph the Red-Nosed Reindeer,data/audio/merge_MT0012505137.mp3,data/lyrics/merge_MT0012505137.txt,Unknown
merge_MT0012509093,Rick Nelson,My One Desire,data/audio/merge_MT0012509093.mp3,data/lyrics/merge_MT0012509093.txt,Unknown
merge_MT0012521149,Marvin Gaye,Stubborn Kind of Fellow [Single Version (Mono)],data/audio/merge_MT0012521149.mp3,data/lyrics/merge_MT0012521149.txt,Unknown
merge_MT0012619690,Bing Crosby,"South America, Take It Away!",data/audio/merge_MT0012619690.mp3,data/lyrics/merge_MT0012619690.txt,Unknown
merge_MT0012634038,Placebo,The Crawl,data/audio/merge_MT0012634038.mp3,data/lyrics/merge_MT0012634038.txt,Unknown
merge_MT0012637285,The National,American Mary,data/audio/merge_MT0012637285.mp3,data/lyrics/merge_MT0012637285.txt,Unknown
merge_MT0012639323,The Kinks,Plastic Man,data/audio/merge_MT0012639323.mp3,data/lyrics/merge_MT0012639323.txt,Unknown
merge_MT0012645597,Broken Bones,Decapitated,data/audio/merge_MT0012645597.mp3,data/lyrics/merge_MT0012645597.txt,Unknown
merge_MT0012649676,Cro-Mags,It's the Limit,data/audio/merge_MT0012649676.mp3,data/lyrics/merge_MT0012649676.txt,Unknown
merge_MT0012658386,Buddy Johnson,Since I Fell for You,data/audio/merge_MT0012658386.mp3,data/lyrics/merge_MT0012658386.txt,Unknown
merge_MT0012666474,The Verve,The Drugs Don't Work,data/audio/merge_MT0012666474.mp3,data/lyrics/merge_MT0012666474.txt,Unknown
merge_MT0012697686,Artie Shaw & His Orchestra,I Could Write a Book,data/audio/merge_MT0012697686.mp3,data/lyrics/merge_MT0012697686.txt,Unknown
merge_MT0012698055,"Harry Connick, Jr.",(It Must Have Been Ol') Santa Claus,data/audio/merge_MT0012698055.mp3,data/lyrics/merge_MT0012698055.txt,Unknown
merge_MT0012738934,Anti-Nowhere League,So What,data/audio/merge_MT0012738934.mp3,data/lyrics/merge_MT0012738934.txt,Unknown
merge_MT0012740185,Dean Martin,Sophia,data/audio/merge_MT0012740185.mp3,data/lyrics/merge_MT0012740185.txt,Unknown
merge_MT0012773883,Paul Desmond,Like Someone in Love,data/audio/merge_MT0012773883.mp3,data/lyrics/merge_MT0012773883.txt,Unknown
merge_MT0012777233,Gigi D'Agostino,La Passion,data/audio/merge_MT0012777233.mp3,data/lyrics/merge_MT0012777233.txt,Unknown
merge_MT0012811141,Conway Twitty,I Can't Stop Loving You,data/audio/merge_MT0012811141.mp3,data/lyrics/merge_MT0012811141.txt,Unknown
merge_MT0012823048,Conway Twitty,"Darling, You Know I Wouldn't Lie",data/audio/merge_MT0012823048.mp3,data/lyrics/merge_MT0012823048.txt,Unknown
merge_MT0012844418,Conway Twitty,I Wonder What She'll Think About Me Leaving,data/audio/merge_MT0012844418.mp3,data/lyrics/merge_MT0012844418.txt,Unknown
merge_MT0012854734,Little Jimmy Dickens,The Violet and a Rose,data/audio/merge_MT0012854734.mp3,data/lyrics/merge_MT0012854734.txt,Unknown
merge_MT0012855159,Iced Earth,Desert Rain,data/audio/merge_MT0012855159.mp3,data/lyrics/merge_MT0012855159.txt,Unknown
merge_MT0012862507,Willie Nelson,I Guess I've Come to Live Here in Your Eyes,data/audio/merge_MT0012862507.mp3,data/lyrics/merge_MT0012862507.txt,Unknown
merge_MT0012863101,Billy Joel,You're Only Human (Second Wind),data/audio/merge_MT0012863101.mp3,data/lyrics/merge_MT0012863101.txt,Unknown
merge_MT0012865192,G.B.H.,Boston Babies,data/audio/merge_MT0012865192.mp3,data/lyrics/merge_MT0012865192.txt,Unknown
merge_MT0012895822,Fred Astaire,Shall We Dance?,data/audio/merge_MT0012895822.mp3,data/lyrics/merge_MT0012895822.txt,Unknown
merge_MT0012900592,The Clash,This Is Radio Clash,data/audio/merge_MT0012900592.mp3,data/lyrics/merge_MT0012900592.txt,Unknown
merge_MT0012909507,G.B.H.,Limpwristed,data/audio/merge_MT0012909507.mp3,data/lyrics/merge_MT0012909507.txt,Unknown
merge_MT0012914763,Atari Teenage Riot,Get Up While You Can,data/audio/merge_MT0012914763.mp3,data/lyrics/merge_MT0012914763.txt,Unknown
merge_MT0012930833,Eminem,Soldier,data/audio/merge_MT0012930833.mp3,data/lyrics/merge_MT0012930833.txt,Unknown
merge_MT0012933678,Marc Anthony,The Mexican 2002,data/audio/merge_MT0012933678.mp3,data/lyrics/merge_MT0012933678.txt,Unknown
merge_MT0012976100,Robert Petway,Boggie Woogie Woman,data/audio/merge_MT0012976100.mp3,data/lyrics/merge_MT0012976100.txt,Unknown
merge_MT0012988776,Conway Twitty,How Much More Can She Stand,data/audio/merge_MT0012988776.mp3,data/lyrics/merge_MT0012988776.txt,Unknown
merge_MT0013003902,Al Hibbler,Dedicated to You,data/audio/merge_MT0013003902.mp3,data/lyrics/merge_MT0013003902.txt,Unknown
merge_MT0013056573,Great Vocalists,Over the Rainbow,data/audio/merge_MT0013056573.mp3,data/lyrics/merge_MT0013056573.txt,Unknown
merge_MT0013056830,Marty Robbins,Fly Butterfly Fly,data/audio/merge_MT0013056830.mp3,data/lyrics/merge_MT0013056830.txt,Unknown
merge_MT0013058008,AC/DC,Flick of the Switch,data/audio/merge_MT0013058008.mp3,data/lyrics/merge_MT0013058008.txt,Unknown
merge_MT0013064857,Supergrass,Evening of the Day,data/audio/merge_MT0013064857.mp3,data/lyrics/merge_MT0013064857.txt,Unknown
merge_MT0013070871,Hank Snow,I Went to Your Wedding,data/audio/merge_MT0013070871.mp3,data/lyrics/merge_MT0013070871.txt,Unknown
merge_MT0013087767,Adam West,Rocks Will Fall,data/audio/merge_MT0013087767.mp3,data/lyrics/merge_MT0013087767.txt,Unknown
merge_MT0013101577,Paul McCartney,I Saw Her Standing There,data/audio/merge_MT0013101577.mp3,data/lyrics/merge_MT0013101577.txt,Unknown
merge_MT0013104929,Chaka Khan,I Feel for You,data/audio/merge_MT0013104929.mp3,data/lyrics/merge_MT0013104929.txt,Unknown
merge_MT0013115311,Paul McCartney,Blackbird,data/audio/merge_MT0013115311.mp3,data/lyrics/merge_MT0013115311.txt,Unknown
merge_MT0013156036,The Devil Dogs,Suck the Dog,data/audio/merge_MT0013156036.mp3,data/lyrics/merge_MT0013156036.txt,Unknown
merge_MT0013161246,The Sir Douglas Quintet + 2,I'm Glad for Your Sake (But I'm Sorry for Mine),data/audio/merge_MT0013161246.mp3,data/lyrics/merge_MT0013161246.txt,Unknown
merge_MT0013176970,Pete Seeger,Hobo's Lullaby,data/audio/merge_MT0013176970.mp3,data/lyrics/merge_MT0013176970.txt,Unknown
merge_MT0013177702,Blossom Dearie,Sweet Georgie Fame,data/audio/merge_MT0013177702.mp3,data/lyrics/merge_MT0013177702.txt,Unknown
merge_MT0013184611,George Thorogood,Gear Jammer,data/audio/merge_MT0013184611.mp3,data/lyrics/merge_MT0013184611.txt,Unknown
merge_MT0013186132,Chuck Berry,No Money Down,data/audio/merge_MT0013186132.mp3,data/lyrics/merge_MT0013186132.txt,Unknown
merge_MT0013193016,John Denver,"Poems, Prayers and Promises",data/audio/merge_MT0013193016.mp3,data/lyrics/merge_MT0013193016.txt,Unknown
merge_MT0013201347,Chuck Berry,Almost Grown,data/audio/merge_MT0013201347.mp3,data/lyrics/merge_MT0013201347.txt,Unknown
merge_MT0013209458,Howlin' Wolf,How Many More Years,data/audio/merge_MT0013209458.mp3,data/lyrics/merge_MT0013209458.txt,Unknown
merge_MT0013216725,Big Punisher,Beware,data/audio/merge_MT0013216725.mp3,data/lyrics/merge_MT0013216725.txt,Unknown
merge_MT0013219857,Ida Cox,Lawdy Lawdy Blues,data/audio/merge_MT0013219857.mp3,data/lyrics/merge_MT0013219857.txt,Unknown
merge_MT0013228223,Sandra Church,Together (Wherever We Go),data/audio/merge_MT0013228223.mp3,data/lyrics/merge_MT0013228223.txt,Unknown
merge_MT0013236693,Meat Loaf,You Took the Words Right Out of My Mouth (Hot Summer Night),data/audio/merge_MT0013236693.mp3,data/lyrics/merge_MT0013236693.txt,Unknown
merge_MT0013260233,Ernest Tubb,"Daddy, When Is Mommy Coming Home",data/audio/merge_MT0013260233.mp3,data/lyrics/merge_MT0013260233.txt,Unknown
merge_MT0013280170,Big Bill Broonzy,"Black, Brown and White",data/audio/merge_MT0013280170.mp3,data/lyrics/merge_MT0013280170.txt,Unknown
merge_MT0013283837,Bill Anderson,That's What It's Like to Be Lonesome,data/audio/merge_MT0013283837.mp3,data/lyrics/merge_MT0013283837.txt,Unknown
merge_MT0013289749,Lisa Germano,Liquid Pig,data/audio/merge_MT0013289749.mp3,data/lyrics/merge_MT0013289749.txt,Unknown
merge_MT0013305827,Don Williams,I've Been Loved by the Best,data/audio/merge_MT0013305827.mp3,data/lyrics/merge_MT0013305827.txt,Unknown
merge_MT0013328261,Jimmy Reed,"Baby, What's on Your Mind",data/audio/merge_MT0013328261.mp3,data/lyrics/merge_MT0013328261.txt,Unknown
merge_MT0013349760,Ray Price,Misty Morning Rain,data/audio/merge_MT0013349760.mp3,data/lyrics/merge_MT0013349760.txt,Unknown
merge_MT0013350034,Fred Astaire,Steppin' Out With My Baby,data/audio/merge_MT0013350034.mp3,data/lyrics/merge_MT0013350034.txt,Unknown
merge_MT0013411556,Gladys Knight & the Pips,Every Beat of My Heart,data/audio/merge_MT0013411556.mp3,data/lyrics/merge_MT0013411556.txt,Unknown
merge_MT0013416300,Billy Ward,Harbor Lights,data/audio/merge_MT0013416300.mp3,data/lyrics/merge_MT0013416300.txt,Unknown
merge_MT0013418800,Corrupted Morals,Peer Pressure,data/audio/merge_MT0013418800.mp3,data/lyrics/merge_MT0013418800.txt,Unknown
merge_MT0013458428,George Jones,Least of All,data/audio/merge_MT0013458428.mp3,data/lyrics/merge_MT0013458428.txt,Unknown
merge_MT0013464231,Mary J. Blige,Love @ 1st Sight,data/audio/merge_MT0013464231.mp3,data/lyrics/merge_MT0013464231.txt,Unknown
merge_MT0013524535,Ludacris,Blow It Out,data/audio/merge_MT0013524535.mp3,data/lyrics/merge_MT0013524535.txt,Unknown
merge_MT0013583287,Joe Cuba Sextet,Bang Bang,data/audio/merge_MT0013583287.mp3,data/lyrics/merge_MT0013583287.txt,Unknown
merge_MT0013590244,Dirty Vegas,Let's Get It On,data/audio/merge_MT0013590244.mp3,data/lyrics/merge_MT0013590244.txt,Unknown
merge_MT0013602925,Slayer,Piece by Piece,data/audio/merge_MT0013602925.mp3,data/lyrics/merge_MT0013602925.txt,Unknown
merge_MT0013610638,Slayer,Praise of Death,data/audio/merge_MT0013610638.mp3,data/lyrics/merge_MT0013610638.txt,Unknown
merge_MT0013612461,David Banner,The Christmas Song,data/audio/merge_MT0013612461.mp3,data/lyrics/merge_MT0013612461.txt,Unknown
merge_MT0013613711,Slayer,Fight Till Death,data/audio/merge_MT0013613711.mp3,data/lyrics/merge_MT0013613711.txt,Unknown
merge_MT0013616609,David Banner,Ooh Aah,data/audio/merge_MT0013616609.mp3,data/lyrics/merge_MT0013616609.txt,Unknown
merge_MT0013637631,"Earth, Wind & Fire",Brazilian Rhyme,data/audio/merge_MT0013637631.mp3,data/lyrics/merge_MT0013637631.txt,Unknown
merge_MT0013649307,Johnny Paycheck,Wherever You Are,data/audio/merge_MT0013649307.mp3,data/lyrics/merge_MT0013649307.txt,Unknown
merge_MT0013658337,Elvis Costello,Lovable,data/audio/merge_MT0013658337.mp3,data/lyrics/merge_MT0013658337.txt,Unknown
merge_MT0013676763,The Louvin Brothers,Gospel Way,data/audio/merge_MT0013676763.mp3,data/lyrics/merge_MT0013676763.txt,Unknown
merge_MT0013678986,Kylie Minogue,Secret (Take You Home),data/audio/merge_MT0013678986.mp3,data/lyrics/merge_MT0013678986.txt,Unknown
merge_MT0013693326,Johnny Lee,Lookin' for Love,data/audio/merge_MT0013693326.mp3,data/lyrics/merge_MT0013693326.txt,Unknown
merge_MT0013743441,The Ataris,Heaven Is Falling,data/audio/merge_MT0013743441.mp3,data/lyrics/merge_MT0013743441.txt,Unknown
merge_MT0013746403,Jean Shepard,Someone's Gotta Cry,data/audio/merge_MT0013746403.mp3,data/lyrics/merge_MT0013746403.txt,Unknown
merge_MT0013751364,N.W.A,Gangsta Gangsta,data/audio/merge_MT0013751364.mp3,data/lyrics/merge_MT0013751364.txt,Unknown
merge_MT0013752990,Anthrax,Bring the Noise,data/audio/merge_MT0013752990.mp3,data/lyrics/merge_MT0013752990.txt,Unknown
merge_MT0013758625,Chuck Berry,Sweet Little Sixteen or Johnny B. Goode,data/audio/merge_MT0013758625.mp3,data/lyrics/merge_MT0013758625.txt,Unknown
merge_MT0013764945,The Kendalls,Put It Off Until Tomorrow,data/audio/merge_MT0013764945.mp3,data/lyrics/merge_MT0013764945.txt,Unknown
merge_MT0013795989,Beastie Boys,Triple Trouble,data/audio/merge_MT0013795989.mp3,data/lyrics/merge_MT0013795989.txt,Unknown
merge_MT0013800071,Beyonc�,Naughty Girl,data/audio/merge_MT0013800071.mp3,data/lyrics/merge_MT0013800071.txt,Unknown
merge_MT0013809208,P!nk,God Is a DJ [Hyper Remix],data/audio/merge_MT0013809208.mp3,data/lyrics/merge_MT0013809208.txt,Unknown
merge_MT0013833732,Crystal Gayle,Somebody Loves You,data/audio/merge_MT0013833732.mp3,data/lyrics/merge_MT0013833732.txt,Unknown
merge_MT0013868618,Merle Haggard,A Place to Fall Apart,data/audio/merge_MT0013868618.mp3,data/lyrics/merge_MT0013868618.txt,Unknown
merge_MT0013881862,Donots,Time's Up,data/audio/merge_MT0013881862.mp3,data/lyrics/merge_MT0013881862.txt,Unknown
merge_MT0013900095,The Futureheads,Decent Days and Nights,data/audio/merge_MT0013900095.mp3,data/lyrics/merge_MT0013900095.txt,Unknown
merge_MT0013906090,The Kinks,Party Line,data/audio/merge_MT0013906090.mp3,data/lyrics/merge_MT0013906090.txt,Unknown
merge_MT0013921881,Wu-Tang Clan,Da Mystery of Chessboxin',data/audio/merge_MT0013921881.mp3,data/lyrics/merge_MT0013921881.txt,Unknown
merge_MT0013923586,Pete Seeger,This Old Man,data/audio/merge_MT0013923586.mp3,data/lyrics/merge_MT0013923586.txt,Unknown
merge_MT0013924254,The Kinks,A House in the Country,data/audio/merge_MT0013924254.mp3,data/lyrics/merge_MT0013924254.txt,Unknown
merge_MT0013929650,Disney,I Wanna Be Like You (The Monkey Song),data/audio/merge_MT0013929650.mp3,data/lyrics/merge_MT0013929650.txt,Unknown
merge_MT0013955066,Sergio Mendes,Scarborough Fair,data/audio/merge_MT0013955066.mp3,data/lyrics/merge_MT0013955066.txt,Unknown
merge_MT0013960578,Patty Loveless,Uncle Pen,data/audio/merge_MT0013960578.mp3,data/lyrics/merge_MT0013960578.txt,Unknown
merge_MT0013979875,Ja Rule,What's My Name,data/audio/merge_MT0013979875.mp3,data/lyrics/merge_MT0013979875.txt,Unknown
merge_MT0014005525,Snoop Dogg,Signs,data/audio/merge_MT0014005525.mp3,data/lyrics/merge_MT0014005525.txt,Unknown
merge_MT0014082915,Billie Holiday,Twenty Four Hours a Day,data/audio/merge_MT0014082915.mp3,data/lyrics/merge_MT0014082915.txt,Unknown
merge_MT0014116864,C-Murder,Camouflage & Murder,data/audio/merge_MT0014116864.mp3,data/lyrics/merge_MT0014116864.txt,Unknown
merge_MT0014118699,The Mills Brothers,You Always Hur the One You Love,data/audio/merge_MT0014118699.mp3,data/lyrics/merge_MT0014118699.txt,Unknown
merge_MT0014121590,Burn the Priest,Preaching to the Converted,data/audio/merge_MT0014121590.mp3,data/lyrics/merge_MT0014121590.txt,Unknown
merge_MT0014135173,Burn the Priest,Resurrection #9,data/audio/merge_MT0014135173.mp3,data/lyrics/merge_MT0014135173.txt,Unknown
merge_MT0014209882,Ja Rule,It*s Murda,data/audio/merge_MT0014209882.mp3,data/lyrics/merge_MT0014209882.txt,Unknown
merge_MT0014215479,Michael Franti,Love Kamikaze,data/audio/merge_MT0014215479.mp3,data/lyrics/merge_MT0014215479.txt,Unknown
merge_MT0014439055,Static-X,My Damnation,data/audio/merge_MT0014439055.mp3,data/lyrics/merge_MT0014439055.txt,Unknown
merge_MT0014472963,Perquisite,Paranoid,data/audio/merge_MT0014472963.mp3,data/lyrics/merge_MT0014472963.txt,Unknown
merge_MT0014498396,Jim Brickman,Be Thou Near to Me,data/audio/merge_MT0014498396.mp3,data/lyrics/merge_MT0014498396.txt,Unknown
merge_MT0014553025,Ray Charles,I Got a Woman,data/audio/merge_MT0014553025.mp3,data/lyrics/merge_MT0014553025.txt,Unknown
merge_MT0014553172,Casting Crowns,And Now My Lifesong Sings,data/audio/merge_MT0014553172.mp3,data/lyrics/merge_MT0014553172.txt,Unknown
merge_MT0014554353,Busta Rhymes,Don't Cha,data/audio/merge_MT0014554353.mp3,data/lyrics/merge_MT0014554353.txt,Unknown
merge_MT0014555701,The Pussycat Dolls,Beep,data/audio/merge_MT0014555701.mp3,data/lyrics/merge_MT0014555701.txt,Unknown
merge_MT0014581361,Anthrax,Among the Living,data/audio/merge_MT0014581361.mp3,data/lyrics/merge_MT0014581361.txt,Unknown
merge_MT0014584319,Will Downing,Heart of Mine,data/audio/merge_MT0014584319.mp3,data/lyrics/merge_MT0014584319.txt,Unknown
merge_MT0014584473,The Blue Flames,Mystery Train,data/audio/merge_MT0014584473.mp3,data/lyrics/merge_MT0014584473.txt,Unknown
merge_MT0014586720,Toni Braxton,Take This Ring,data/audio/merge_MT0014586720.mp3,data/lyrics/merge_MT0014586720.txt,Unknown
merge_MT0014594482,Anthrax,A.I.R.,data/audio/merge_MT0014594482.mp3,data/lyrics/merge_MT0014594482.txt,Unknown
merge_MT0014612093,2Pac,Friends,data/audio/merge_MT0014612093.mp3,data/lyrics/merge_MT0014612093.txt,Unknown
merge_MT0014615863,Bun B,Trill Recognize Trill,data/audio/merge_MT0014615863.mp3,data/lyrics/merge_MT0014615863.txt,Unknown
merge_MT0014619583,Ashford & Simpson,Street Corner,data/audio/merge_MT0014619583.mp3,data/lyrics/merge_MT0014619583.txt,Unknown
merge_MT0014624309,John Tesh,Forever More (I'll Be the One),data/audio/merge_MT0014624309.mp3,data/lyrics/merge_MT0014624309.txt,Unknown
merge_MT0014650353,Bob Marley,Africa Unite,data/audio/merge_MT0014650353.mp3,data/lyrics/merge_MT0014650353.txt,Unknown
merge_MT0014650360,Robert Palmer,I Didn't Mean to Turn You On,data/audio/merge_MT0014650360.mp3,data/lyrics/merge_MT0014650360.txt,Unknown
merge_MT0014664637,Jimmy Buffett,Fruitcakes,data/audio/merge_MT0014664637.mp3,data/lyrics/merge_MT0014664637.txt,Unknown
merge_MT0014665667,The Jordanaires,Blue Christmas,data/audio/merge_MT0014665667.mp3,data/lyrics/merge_MT0014665667.txt,Unknown
merge_MT0014665693,Fats Domino,What Will I Tell My Heart,data/audio/merge_MT0014665693.mp3,data/lyrics/merge_MT0014665693.txt,Unknown
merge_MT0014693814,Rosanne Cash,House on the Lake,data/audio/merge_MT0014693814.mp3,data/lyrics/merge_MT0014693814.txt,Unknown
merge_MT0014703649,2Pac,Heartz of Men,data/audio/merge_MT0014703649.mp3,data/lyrics/merge_MT0014703649.txt,Unknown
merge_MT0014724547,Sarah Connor,A New Kingdom,data/audio/merge_MT0014724547.mp3,data/lyrics/merge_MT0014724547.txt,Unknown
